mass_1,mass_2,chi_1,chi_2,luminosity_distance,dec,ra,theta_jn,psi,phase,geocent_time,log_likelihood,log_prior,log_likelihood_eob
39.1128327212759,31.32379089498625,-0.03252682017723509,-0.3682594678107346,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.79914318394001,-7.8601850574721635,-36388.157442832504
38.616746518465476,31.336576866546817,0.024518051213267854,-0.4897875631700304,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.80032490117867,-7.8601850574721635,-36512.66393233841
35.93860624682084,33.2371497950339,-0.7050040148608893,0.19470021270966748,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.80595587015618,-7.8601850574721635,-36476.06638423483
38.60909351534719,33.00951336232342,-0.5296020662066125,0.3841374613756449,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.80947472491087,-7.8601850574721635,-36576.558766080336
34.65034539348853,32.19114709051724,-0.3866782109165113,-0.42941153609368604,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.80985600316382,-7.8601850574721635,-36297.45568334273
39.65687484279268,30.618432094992702,0.2208630593207359,-0.7414877440926376,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.80986496740401,-7.8601850574721635,-36478.27597665077
34.911306080137074,34.78056347316045,-0.2768214219226085,-0.1636510070908952,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.809897405515585,-7.8601850574721635,-36545.65411175971
35.95738481552583,32.52758191622745,-0.7294626150722439,0.14105368166960827,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81008518725705,-7.8601850574721635,-36303.6679079774
37.051348046359465,30.713379220321876,-0.5834542911133163,-0.06636631953947225,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.810593418546674,-7.8601850574721635,-36372.15127107213
35.50073029416796,34.480704708975736,0.17436381212059804,-0.5684325791063644,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81346907600738,-7.8601850574721635,-36461.13134997808
36.03657622769924,31.293583196099615,-0.03384406599101866,-0.7732741498314799,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81405130581506,-7.8601850574721635,-36284.529821460834
34.61002387577359,34.39902421561992,0.22287743693552287,-0.7476623188264471,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.814206035801696,-7.8601850574721635,-36468.52217140694
40.26622256064979,30.28671897936071,0.21749212968482737,-0.7393864909035704,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81471910722337,-7.8601850574721635,-36411.05619151628
34.8546806399343,34.50849360865353,-0.02015928658470481,-0.4433551845005429,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.815278752906714,-7.8601850574721635,-36519.87877535849
39.46328980844752,31.94857426911479,-0.04567371091997467,-0.19194849545952913,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8158377217663,-7.8601850574721635,-36583.01278474999
35.954914644319295,30.635564787088228,-0.14018298595990802,-0.7297006945384086,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81932684788019,-7.8601850574721635,-36247.453792980254
36.589806517452786,32.84375980204122,-0.5450684831461351,0.07248737058633581,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81936234160468,-7.8601850574721635,-36505.17128588801
39.20290897228374,31.28380165794531,-0.11665426329695969,-0.23446058617717389,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81975809670756,-7.8601850574721635,-36369.305675071315
34.31411342616509,33.37658214040587,-0.6186536254563674,-0.09184660200414493,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.81995796624086,-7.8601850574721635,-36411.926939598845
36.28838805175501,33.07795921850549,0.13996088971200393,-0.6709549595941702,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.82349514508785,-7.8601850574721635,-36499.0739933816
39.8321049450447,30.71503709723271,-0.014316746651246864,-0.39353382473090315,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.824339344322205,-7.8601850574721635,-36384.446960341564
38.723526930116066,30.472266183810873,-0.19294346978150134,-0.3414049918162232,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.82477219620505,-7.8601850574721635,-36365.25358872738
36.49892955743814,34.46669609139445,0.4166289050421875,-0.7144545917150285,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.82809428142993,-7.8601850574721635,-36616.77077740579
36.96990066002615,30.80085918845004,-0.4951798535615778,-0.15424426174090333,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.82948808545156,-7.8601850574721635,-36377.952716146945
36.04257768882633,33.07795643799196,-0.5203461250317057,-0.0046207474655843295,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.82983643732229,-7.8601850574721635,-36465.699276933185
38.115186854760466,30.74590489437098,-0.35318830975094573,-0.182593406400513,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8318019086065,-7.8601850574721635,-36297.18507968029
39.048185470444125,30.472095639375432,-0.21251654738421633,-0.2705236445049303,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.831908057069654,-7.8601850574721635,-36409.73587405374
37.502145009723705,30.05353130517347,-0.5402862506384905,-0.1266155756719192,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.83341975766483,-7.8601850574721635,-36260.195890229326
37.45433482070449,31.41007075359326,-0.020996219834885504,-0.5613589630854042,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8342380057541,-7.8601850574721635,-36352.36088560993
38.79698056232722,31.64147984039159,-0.1773505646521677,-0.1950438112174149,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.83430389659259,-7.8601850574721635,-36370.10269645399
41.46774801794611,30.400006558086886,0.012911446581395425,-0.265289122047913,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.834951229759994,-7.8601850574721635,-36528.68077853658
40.80731690742668,30.528692827260148,0.21474659168610216,-0.6134342315495258,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.83506968890217,-7.8601850574721635,-36434.01157404939
34.22179970986425,32.941277482852904,-0.35192310264984616,-0.4310822244766962,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.83705692852347,-7.8601850574721635,-36294.255935507914
36.599337285047746,32.47956079363596,-0.46010313303903405,-0.0685403295484211,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.83748868338383,-7.8601850574721635,-36448.91793826535
35.23797657979947,35.12800429977994,0.20298243822893447,-0.5474935192869906,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.84032683305525,-7.8601850574721635,-36396.028298498255
38.725181542367764,31.869374019930607,0.17105444885350188,-0.58530573692824,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.841104173773665,-7.8601850574721635,-36350.26337242435
39.42234787588358,30.214933374056585,-0.019651919396987766,-0.5158168130471552,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.84125843619739,-7.8601850574721635,-36403.85425369109
34.89547040753238,32.15364921286435,-0.19562594724149795,-0.6110196812171342,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.841511888929695,-7.8601850574721635,-36268.453859611465
37.69381430510941,33.633826659865655,-0.17550509277805246,-0.04693464541913245,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.84151756089196,-7.8601850574721635,-36602.94847394622
35.70214365549711,33.830472606817864,0.13298372073277226,-0.6181335612818248,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.84275906575316,-7.8601850574721635,-36541.80594149748
38.04900293571297,33.125846788589996,0.1821710590028861,-0.48120457116759363,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.843087991743985,-7.8601850574721635,-36609.38191802051
36.58432804293464,33.15485898638217,-0.24150153594131182,-0.19590795214091386,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.843412605506416,-7.8601850574721635,-36540.16103243443
35.52436668308812,33.26906973026651,0.09728429778521597,-0.6710515275728293,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8438182615135,-7.8601850574721635,-36422.004331749595
37.67178123137526,31.900483080253917,-0.24630544671623372,-0.23385490162105463,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8458974519918,-7.8601850574721635,-36493.213834499285
33.82113181189218,32.73548411040244,-0.15226923813548027,-0.7013935184148357,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.846120047591356,-7.8601850574721635,-36333.192909207675
34.59258705018753,33.37063585937186,-0.406330643231648,-0.2316466728145967,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.84687191788309,-7.8601850574721635,-36351.31735172923
40.05355503692163,31.00867873996095,0.29995936588334277,-0.7313809498304782,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8469131712286,-7.8601850574721635,-36392.78505126519
37.14361600054328,33.24136090508145,0.06121990552391787,-0.4425054491287118,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.848972305506564,-7.8601850574721635,-36373.586366513555
38.57463432061849,30.375078395089794,-0.1656889213313909,-0.37862389042805517,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.84953727001272,-7.8601850574721635,-36292.121417827526
36.89188502484409,31.55522565641331,0.05843825773460608,-0.6976853236446925,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.85043528894343,-7.8601850574721635,-36273.759246572474
35.82402439419668,33.314560913165465,-0.20260719087921844,-0.33112702069517164,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.85089293323506,-7.8601850574721635,-36472.18703979788
35.02813287746754,31.85860105984183,-0.24260613424215222,-0.576805330720134,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.85100628312735,-7.8601850574721635,-36290.122003880526
38.03296570874938,32.3376007683731,0.05853200808913227,-0.45947117796919057,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.85365565659043,-7.8601850574721635,-36371.817978354935
35.77348614338853,33.332065172687265,0.11874014147228751,-0.6624498069684979,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.857135708375765,-7.8601850574721635,-36468.433351117106
39.013490608574415,30.457781332957897,-0.13715825948301996,-0.3565966009323269,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.859000860043245,-7.8601850574721635,-36403.93807768561
36.16429343672018,32.1016958406885,-0.555531893112832,-0.040679276783548574,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.859461135001254,-7.8601850574721635,-36284.925892740306
36.695757174907,33.51970899457203,-0.060186605342406635,-0.32151962691247693,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.85964126645696,-7.8601850574721635,-36390.13605224188
37.633687256119416,30.433809172300027,-0.6436891097486421,0.06802223615703817,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.86052490094104,-7.8601850574721635,-36374.0141004935
38.6065483200164,32.38460454745882,0.22011764467420425,-0.5693509101867131,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.860878663325025,-7.8601850574721635,-36525.51653152488
35.32932989898636,33.656122634998574,0.06689592566673255,-0.6106408687723338,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.860966351530685,-7.8601850574721635,-36461.18826856426
33.90357333393191,32.955516879021424,-0.3767334706848178,-0.43298682570679103,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.861433618423234,-7.8601850574721635,-36288.12980887417
34.66958337636925,33.025963722121766,-0.43764561212624475,-0.28039601700721767,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.86234428302462,-7.8601850574721635,-36411.38607902176
40.33868814891317,30.610292752288988,0.028308901654817087,-0.403282414998734,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.862436655110166,-7.8601850574721635,-36319.579778562766
33.86306162109632,33.772488896325555,-0.2371616222197051,-0.44132648640657834,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.86365432398757,-7.8601850574721635,-36415.61462611946
35.632848844553266,30.99755096697188,-0.19858865013624882,-0.6674804499284446,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.864495855394175,-7.8601850574721635,-36295.94918485667
35.148512295747175,33.36472200386835,-0.12192026245589488,-0.5021540457669427,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.864928698934214,-7.8601850574721635,-36333.895311368964
36.81054381505442,32.86036802532475,-0.43354322645962506,-0.01709258248804929,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.86532579893543,-7.8601850574721635,-36539.773018012784
38.384976026647365,31.58660905286638,0.17691722818855687,-0.6872531636856922,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.865449682676356,-7.8601850574721635,-36516.11585394677
36.084342827700496,30.83345372348235,-0.3126921013287411,-0.4981918763701308,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.866318753243746,-7.8601850574721635,-36298.69033576986
33.57971233421025,33.174660788974805,-0.19850783447703824,-0.6254098150308941,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8691827776474,-7.8601850574721635,-36313.04483427869
35.457184370344486,33.55035894353491,-0.2813546547768632,-0.23569586157791123,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87185434104162,-7.8601850574721635,-36462.214107213535
37.91348823819475,33.426119006223914,-0.14172943491514398,-0.08573983894464571,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87279612382268,-7.8601850574721635,-36600.949431419496
38.69134312225315,30.369217732235846,-0.38254010865443505,-0.08662507211790997,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.873344833796224,-7.8601850574721635,-36320.05629532681
36.72212372413554,30.079451571918053,-0.22767223649283885,-0.6106701191636342,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87430619785795,-7.8601850574721635,-36283.629579944325
36.880565440016944,30.86982564695935,-0.41150695720640484,-0.2783025754058968,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87497917920179,-7.8601850574721635,-36377.56846398992
35.676664372998175,33.96293179709288,-0.3562296371027739,-0.09188527041484887,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.876852315275436,-7.8601850574721635,-36549.062849623144
38.69264269521865,31.478362265079372,-0.08993712816312714,-0.33417985028706987,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.876867102337066,-7.8601850574721635,-36475.13395232753
41.07319893690176,30.01487049458044,-0.015640733129489447,-0.34609412909990506,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.877107207547084,-7.8601850574721635,-36294.49506133167
34.720845353110185,34.21096536540016,-0.48180830687097237,-0.03368685169917804,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87719365164696,-7.8601850574721635,-36458.37230214375
38.13920380766984,32.30715350282451,-0.03432634824043648,-0.34045209995522335,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87759859658496,-7.8601850574721635,-36358.95259460754
35.49121447444539,34.56719465978385,0.2613916760399506,-0.657739604435567,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.87893372317651,-7.8601850574721635,-36428.18507110412
40.41041142960434,30.80718815570593,-0.06455459781548192,-0.20341638527256778,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.879475529017,-7.8601850574721635,-36429.84805826994
35.22276073466172,33.687642945180066,-0.012549059082292036,-0.5302084888046857,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.884280333656875,-7.8601850574721635,-36452.13907156037
35.56210896950644,32.362554479851134,-0.23304311771084438,-0.46663378868445315,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.88552661717791,-7.8601850574721635,-36372.41512231013
36.05110844151749,32.76998623644354,-0.003800178044537806,-0.5975481065821775,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.886785680047765,-7.8601850574721635,-36414.6133199956
36.379568780618854,32.979131859617645,-0.3847881073150058,-0.09788247495066954,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.88788580534684,-7.8601850574721635,-36496.822547652504
34.66214262969402,32.38790307542408,-0.21264903611426564,-0.5893454790465387,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.888663308234726,-7.8601850574721635,-36269.752713482936
37.06283371636294,31.564751951798176,0.1116899677103448,-0.7446812650232806,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.88909046990702,-7.8601850574721635,-36294.39851455901
38.2139839278182,31.771152886542723,-0.25660943212629606,-0.15549494479181625,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.890930369600994,-7.8601850574721635,-36512.932805652265
38.72947587936797,32.624310140092895,-0.11032357413910672,-0.12479721174206848,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.8914167622617,-7.8601850574721635,-36596.88441103844
38.709347062493485,31.879952659275958,-0.15890283874448702,-0.19106420396564977,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.892337816437724,-7.8601850574721635,-36350.57409346623
36.85988191903963,32.4583300235595,-0.554624804654863,0.08641327808244864,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.89398278388123,-7.8601850574721635,-36472.950477098486
36.58349793702445,31.010411734969676,-0.3264355421610561,-0.39982327110704363,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.89706303437514,-7.8601850574721635,-36350.21465120536
37.95016220306508,31.8241400143247,-0.12847516948044108,-0.3241076529348569,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.897515043002684,-7.8601850574721635,-36518.51522006571
34.45722388658885,32.766563657919015,-0.2243025168424747,-0.5630820873589851,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.89779896291957,-7.8601850574721635,-36307.891822309655
37.26668782583977,34.18209889671341,-0.5006504992585226,0.3129275530434218,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.89912974565898,-7.8601850574721635,-36593.97984258081
39.84289826136931,30.6532393764803,-0.21021570044456178,-0.13030771092309723,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90050550047482,-7.8601850574721635,-36406.287856193754
37.92755195771899,33.347729329712905,-0.05533929487450867,-0.19236294177578697,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90094942441083,-7.8601850574721635,-36608.58173739775
36.095804637158885,32.292663976116906,-0.3880461553292147,-0.2415546862769486,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90346673664488,-7.8601850574721635,-36280.64619879804
37.96872605751953,33.60426372567795,-0.6320659159887517,0.47893439804043164,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90353815083431,-7.8601850574721635,-36586.04343099269
37.79854799868592,32.90154273000341,-0.2218703572520685,-0.10300278561090856,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.903972937584825,-7.8601850574721635,-36443.51173540185
36.22105467402618,32.29549331818095,-0.7591413970071758,0.19138632768653582,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90574133648226,-7.8601850574721635,-36303.05519160897
35.803018680039465,34.003551008477174,-0.10196937384233376,-0.3307487310354123,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90589468680446,-7.8601850574721635,-36525.92603682576
36.18470295464659,33.101931167798256,-0.46557735502363773,-0.04377837984097449,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90742285378075,-7.8601850574721635,-36486.80717305895
38.06209048988785,30.560016904963128,-0.5766598601137093,0.059168175038972426,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90851763889857,-7.8601850574721635,-36248.03461844809
38.24963638435832,31.489674969428588,-0.18375603350882888,-0.27458570432923757,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90855393061366,-7.8601850574721635,-36501.29780716142
37.95530933996445,32.8130498415316,0.36133355049643345,-0.7263144684268539,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.90920042943462,-7.8601850574721635,-36465.03535273741
38.286419291061094,31.714545274462672,0.24452249843363094,-0.755834978314944,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91111655537619,-7.8601850574721635,-36511.081897697906
40.08313098161598,30.21699341231459,-0.17213115700047976,-0.20235472605483976,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91164282926296,-7.8601850574721635,-36479.45480212146
38.47696447614657,32.11254478544098,-0.05266921686586187,-0.31769651145659367,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.911781799317154,-7.8601850574721635,-36358.907429058316
36.62172941683256,33.86106326798305,-0.20554625638115878,-0.13823145535480053,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.912091416386026,-7.8601850574721635,-36409.53901515334
37.76666075161109,31.607248900694213,0.005973112618872067,-0.5379066733406541,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91232463563235,-7.8601850574721635,-36447.02827695074
39.639835505372126,31.1150842160037,0.12986517635377615,-0.5397049368460913,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91356779890518,-7.8601850574721635,-36331.1605034976
36.31919635815994,34.01410198433112,-0.14628986935627433,-0.21792135343823882,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91379965336698,-7.8601850574721635,-36382.03724624421
38.20859598510853,31.4666780256085,-0.4092604713058263,-0.01003367884241052,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91406723397931,-7.8601850574721635,-36489.263898668
34.85409469349891,33.687360462938926,-0.6780224564140982,0.10864651578786766,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.916030910736566,-7.8601850574721635,-36347.828051697936
38.64603308220515,32.0453192551002,0.13942652866250677,-0.5266474822420861,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91662886830706,-7.8601850574721635,-36373.94753385285
39.383829534507996,31.430305840457038,0.145177842809101,-0.515628327650601,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91843328397711,-7.8601850574721635,-36357.92910562967
35.66119571987901,33.311981584087945,-0.7812907389980879,0.23862901882198345,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.91968941996923,-7.8601850574721635,-36454.77851995372
35.68304438683525,32.45665041026304,-0.16963247487529887,-0.5103051722991554,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.92413715195539,-7.8601850574721635,-36310.55431368821
35.53725568494326,33.77702142091537,0.048614747542867015,-0.5628949043479046,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.924949263452255,-7.8601850574721635,-36505.58844926089
36.471819227876225,32.76758795296087,0.1822804925591857,-0.7360167305236316,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.92571900240651,-7.8601850574721635,-36470.24548054843
39.03685797869983,30.82698541205379,-0.23634271189477754,-0.18338267027694455,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.9262390485663,-7.8601850574721635,-36482.09330754778
38.40315863435213,32.89819176375839,0.06455362253744223,-0.33245435301766046,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.926322936228374,-7.8601850574721635,-36603.01551629915
38.71943833943976,31.02283238479691,0.1721302956156136,-0.716164205777605,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.92707664763888,-7.8601850574721635,-36474.33666574757
35.77910791777099,35.31129430866102,0.2102489346144861,-0.4501289185553975,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.92802905562354,-7.8601850574721635,-36628.1681266821
38.199992185796624,30.8769302105928,-0.7136242532225718,0.28372036414494434,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.92891596384833,-7.8601850574721635,-36371.72408713831
39.09711796810861,30.784376183490867,0.07076733496587917,-0.5817274917824948,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.929813260428716,-7.8601850574721635,-36482.23405330096
36.2338988329488,30.632988535487,-0.07675714359656532,-0.7843235062726264,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.93309950332106,-7.8601850574721635,-36307.790234116444
37.87565628180254,31.961665163322937,-0.054451480798242954,-0.4068877316042733,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.9333609378614,-7.8601850574721635,-36525.788023206915
35.5797183790121,34.527049157969834,0.23949951920237217,-0.6369439357431158,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.933485527746036,-7.8601850574721635,-36414.33934735476
36.00291338700543,32.19228038948097,-0.6621128504810552,0.03692429340654668,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.934576655591634,-7.8601850574721635,-36301.11177232197
35.377823218242476,33.60715182143566,-0.451047128498604,-0.0915339846158229,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.936800704708965,-7.8601850574721635,-36460.37233545837
38.33588216020324,30.98170197051464,-0.6692691013546701,0.27325438250185113,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.93873113808238,-7.8601850574721635,-36416.50806800859
36.67384144689829,31.29508671884214,-0.7024899996662988,0.08452322684557545,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.94019372248815,-7.8601850574721635,-36380.372105844166
36.26279104913095,32.101146661475155,-0.10865368914844196,-0.5080820740091454,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.941887433563764,-7.8601850574721635,-36281.151428175246
38.58011587717481,31.591204378816787,-0.01422614480453524,-0.42793761763248583,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.94316354463342,-7.8601850574721635,-36470.17414313655
36.05055966755366,34.20357229049138,-0.07697135110411368,-0.3029459694771847,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.943208431474076,-7.8601850574721635,-36384.795327403015
38.18827965446561,30.91144641894161,-0.6280227667233066,0.2091943578607906,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.94358771999342,-7.8601850574721635,-36378.75507962209
35.851148406379934,30.985708000009524,-0.06345028458716476,-0.7961889124312308,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.94534566910828,-7.8601850574721635,-36311.604419100666
36.68222862602642,31.320848484658455,-0.1478452224950631,-0.5152974515004238,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.946972646098715,-7.8601850574721635,-36372.02490862397
35.13825124925239,34.393576454532436,-0.16087517773155707,-0.2809286773822472,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.94824170081576,-7.8601850574721635,-36545.7232499112
38.60966956920166,31.22197650009373,-0.20050194733465818,-0.22816899344733987,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.9498222089462,-7.8601850574721635,-36499.80283431494
37.15953067349087,33.282064483728384,0.008260130894970075,-0.3792579418827492,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.95259509899542,-7.8601850574721635,-36380.59311606254
37.24311191276954,31.53766229888573,-0.22204026502329688,-0.327646452372341,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,39.95293105374821,-7.8601850574721635,-36337.97004948624
