mass_1,mass_2,spin_1z,spin_2z,luminosity_distance,theta_jn,phase,geocent_time,ra,dec,psi,log_likelihood,log_prior
37.14685121384542,32.268846411643636,-0.5339556649463988,0.6036541719964802,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9364913671463,-8.553332238032109
32.59377383932326,36.709376912122096,0.24406129389205372,-0.2413932653604123,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9554091726467,-8.553332238032109
34.10888685320289,32.96771298849467,0.37118686847960036,-0.050622846582346476,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9738099903537,-8.553332238032109
34.75118419605059,34.1767941258117,-0.541783951259635,0.5410174811908227,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9879061477526,-8.553332238032109
34.470064819459814,33.75834615528555,0.7439862250142404,-0.7374274334131216,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9922140881743,-8.553332238032109
34.566447042819576,34.47457575725461,0.09695164543224255,-0.15219366164669318,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.0059298052964,-8.553332238032109
36.17428400577026,32.97555843456555,-0.3376157006743875,0.37489680188828,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.0068644095015,-8.553332238032109
33.908066450826134,34.641759750231046,0.7371859887943232,-0.6763225081677048,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.0475749017958,-8.553332238032109
31.940309477885158,36.55984067544336,-0.27664773860171743,0.33064361312159746,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.0618285850504,-8.553332238032109
33.61337854539354,35.46038516409269,0.7270743299620575,-0.6757671376860231,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.0697174423199,-8.553332238032109
31.77022269054862,36.6638826303135,0.42809627811591106,-0.22393171225710956,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.0917395767015,-8.553332238032109
36.23485811635808,32.20422370059632,-0.11599870521393221,0.2785420094361869,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.1157083591204,-8.553332238032109
37.332282907265366,31.21867640697007,0.4293644192508948,-0.5246717388119082,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.1195615527519,-8.553332238032109
30.29260268397759,38.60306308654281,-0.4546178277904236,0.2824796806997577,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.1218361980818,-8.553332238032109
32.69859609428393,35.55867836352569,-0.0201018217357133,0.19425568791934714,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.1224539532568,-8.553332238032109
35.38451393473419,32.30782821091584,0.3940120801174239,-0.20243055502541674,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.1347525436515,-8.553332238032109
30.426183820914424,37.917979442818705,-0.5974193519052625,0.4694790310693217,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.1990181351441,-8.553332238032109
33.73364146948179,34.52061065251706,0.7839503671666355,-0.6273366213886771,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.2007296611001,-8.553332238032109
31.598270450308334,36.16114217035188,0.49843384435450333,-0.14503698749106997,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.2319916113677,-8.553332238032109
36.94983896931255,32.07745468812255,-0.41495611410252586,0.506067492431284,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.3391060597455,-8.553332238032109
34.914596786619505,33.23853824550453,0.16275144177415135,0.018479957139203754,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.3538568661113,-8.553332238032109
31.98893641029561,36.51484094561631,0.1790612197302527,-0.061909114433864466,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.3547888279361,-8.553332238032109
34.78832918614035,33.373615839494306,-0.5160246988486868,0.7581559809027403,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.3653177095182,-8.553332238032109
34.58868820136304,33.29194469112017,0.27960541684747414,-0.09347071601296643,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,673.3722919377088,-8.553332238032109
